Date,Close/Last,Volume,Open,High,Low
10/03/2017,2532.75,836809,2527.25,2533.5,2525.5
10/02/2017,2526.25,1113226,2518,2528,2517
09/29/2017,2516,1325100,2507.75,2517.75,2504.75
09/28/2017,2507.75,1097115,2503.25,2508.25,2499
09/27/2017,2504.5,1562400,2495,2509.25,2493
09/26/2017,2495.5,1136782,2498,2501.25,2492.25
09/25/2017,2497,1527029,2499,2504.5,2485
09/22/2017,2499.5,1008511,2500.75,2501,2492
09/21/2017,2501,1110754,2504.5,2506.25,2496.5
09/20/2017,2505.25,1214848,2503.75,2507.25,2494
09/19/2017,2504.75,952378,2502.75,2506,2501
09/18/2017,2502.75,1076633,2499,2506,2497.75
09/15/2017,2497.25,1329499,2493.75,2500,2487
09/14/2017,2494.25,1350493,2494.5,2496.25,2487.5
09/13/2017,2494.75,1411197,2495.25,2495.5,2489
09/12/2017,2496,1028939,2488.25,2497,2486.75
09/11/2017,2487.5,1305963,2468,2489,2468
09/08/2017,2462.5,1212116,2466.5,2467.5,2456.75
09/07/2017,2466.5,1514891,2464,2468.75,2457.5
09/06/2017,2465.5,1553109,2460.25,2469,2456.5
09/05/2017,2459.75,2102839,2466.5,2471.25,2445.5
09/01/2017,2474.25,72018,2461.25,2466.75,2460.25
08/31/2017,2470,1701193,2455.25,2474.25,2454.75
08/30/2017,2455.75,1280219,2446.5,2459.75,2442.75
08/29/2017,2447,1606329,2434,2448.5,2421
08/28/2017,2443.75,925259,2442,2449.25,2436.25
08/25/2017,2442.5,1181314,2442.5,2453.5,2437.5
08/24/2017,2440.75,1389728,2440.25,2449,2434.5
08/23/2017,2441.5,1230848,2453,2454.75,2438.75
08/22/2017,2452.75,1357110,2428,2454.25,2427.5
08/21/2017,2428,1320240,2428.75,2431.5,2415.75
08/18/2017,2426.75,2181421,2426.75,2439.5,2419.5
08/17/2017,2429.5,2218607,2466.75,2468.5,2423.75
08/16/2017,2467.5,1128960,2464.5,2474,2461.5
08/15/2017,2463.75,1050857,2464.5,2473.25,2460
08/14/2017,2463.5,1460697,2441.5,2466.5,2441.5
08/11/2017,2440,1645294,2434.5,2446.5,2430.25
08/10/2017,2437.5,2307321,2474,2474.25,2432.75
08/09/2017,2473,1546074,2470,2474.5,2459
08/08/2017,2472.75,1360425,2477.5,2488.5,2467.5
08/07/2017,2477.5,586256,2472.25,2478.25,2472
08/04/2017,2472,1056850,2470.75,2477.75,2467.75
08/03/2017,2471.75,1079166,2473.25,2474.5,2466
08/02/2017,2473.5,1292615,2474,2476,2463.25
08/01/2017,2472.25,1036810,2468,2477.25,2466.25
07/31/2017,2468,1184133,2470.5,2475,2465.25
07/28/2017,2470.25,1138605,2472,2472,2461.5
07/27/2017,2472,1642155,2474.5,2480.5,2457
07/26/2017,2473.25,950620,2475.25,2479.75,2471.5
07/25/2017,2474,1067744,2467,2478.75,2466.25
07/24/2017,2468.5,847057,2469.75,2470.5,2463.5
07/21/2017,2469.5,1080206,2472.5,2475.25,2462.75
07/20/2017,2471.25,1095397,2471,2476.25,2465.5
07/19/2017,2471.5,941160,2459.75,2472,2457.75
07/18/2017,2457.75,1072350,2459.25,2461,2448
07/17/2017,2458.5,846768,2457,2460.5,2454
07/14/2017,2456,1076239,2456.5,2461.25,2442
07/13/2017,2445.5,934983,2445.5,2447,2439
07/12/2017,2440,1129422,2439.5,2443.75,2422.5
07/11/2017,2424.5,1127920,2424.75,2427.75,2410.25
07/10/2017,2424.5,849888,2424.5,2430,2419.25
07/07/2017,2422.5,1249140,2422.75,2425,2407.5
07/06/2017,2408.5,1590195,2408.25,2430.5,2405.25
07/05/2017,2428,1276362,2427.75,2432.25,2419.25
07/03/2017,2425,19141,2423.75,2427.5,2421.5
06/30/2017,2421,1614299,2421.5,2429.75,2415
06/29/2017,2420,2329022,2420.25,2445,2402.25
06/28/2017,2438.5,1545009,2438.5,2442.5,2413.75
06/27/2017,2420.5,1625794,2421,2437.25,2416.5
06/26/2017,2436,1257593,2435.75,2447.5,2430
06/23/2017,2435,1187845,2434.5,2438.75,2428.25
06/22/2017,2431.75,1048845,2431.5,2439,2428
06/21/2017,2433.5,1362536,2432.75,2440,2428
06/20/2017,2437.5,1322839,2437.75,2451,2434
06/19/2017,2447.5,1213287,2447.75,2451.5,2432.75
06/16/2017,2431,1322355,2431.5,2436.75,2420.25
06/15/2017,2432,1870568,2432.5,2434.5,2416.25
06/14/2017,2435.25,1811129,2435.25,2443.25,2425.75
06/13/2017,2440,1027097,2440.25,2441.5,2427.25
06/12/2017,2428.5,1248108,2429,2431,2419
06/09/2017,2430.5,1580087,2430.5,2445.75,2414.75
06/08/2017,2432.5,1440605,2432.25,2439,2427.25
06/07/2017,2432,1405067,2431.75,2435,2424
06/06/2017,2430.75,1344999,2430.75,2435.75,2426.25
06/05/2017,2434.5,876858,2434.5,2439,2433
06/02/2017,2437.75,1712391,2437.25,2439.75,2427
06/01/2017,2429.5,1426040,2429.5,2430.5,2410.5
05/31/2017,2411,1712282,2413.75,2416.75,2402.75
05/30/2017,2410.75,1030338,2411,2417,2407.75
05/26/2017,2413.75,15308,2414,2417,2408
05/25/2017,2413.5,1309737,2413.25,2417.75,2402.5
05/24/2017,2402,975714,2401.5,2404,2394.75
05/23/2017,2398,1021864,2397.75,2399.5,2386.75
05/22/2017,2392.75,1108280,2392.5,2394.25,2378.25
05/19/2017,2381.5,1654206,2381.5,2388,2361
05/18/2017,2363.5,2446565,2363.25,2375,2344.5
05/17/2017,2357.5,2784613,2358.25,2396.75,2354.75
05/16/2017,2397,1068724,2397.5,2404.5,2393.75
05/15/2017,2398.5,1025998,2398.5,2402.25,2388
05/12/2017,2388.75,1069025,2389,2391.5,2384.25
05/11/2017,2391,1349506,2390.75,2395.25,2379
05/10/2017,2395.25,992071,2395,2397,2387.5
05/09/2017,2393.25,1100123,2393,2400,2388.75
05/08/2017,2395,948984,2394.75,2403.75,2389.75
05/05/2017,2397.75,1117083,2397.5,2399.25,2379
05/04/2017,2385.5,1216759,2385.5,2390.75,2376
05/03/2017,2383.25,1069079,2383,2386,2375.5
05/02/2017,2385.75,949709,2386,2388.75,2381.75
05/01/2017,2387,897581,2386.75,2390.75,2377
04/28/2017,2380.5,1145074,2381,2388.75,2378.25
04/27/2017,2386,1100596,2386.25,2388.75,2378.75
04/26/2017,2382.25,1480057,2382.5,2394.75,2381.5
04/25/2017,2385,1313467,2385,2389.25,2368.25
04/24/2017,2370,1532426,2370,2376.75,2365.25
04/21/2017,2347.5,1257878,2347,2356,2340.5
04/20/2017,2352,1445311,2352,2358.25,2332.5
04/19/2017,2333.75,1237406,2333.5,2349.25,2331.25
04/18/2017,2337.25,1424462,2337.5,2347,2330.25
04/17/2017,2345,970895,2345.25,2346,2322.75
04/13/2017,2327.5,1574295,2327.25,2345,2324
04/12/2017,2340.75,1521451,2340.75,2356.5,2337.5
04/11/2017,2351,1844449,2351,2355.75,2333.25
04/10/2017,2352.5,1345921,2352.5,2363.25,2347.5
04/07/2017,2352.25,1459651,2352.25,2360.75,2336.75
04/06/2017,2353.75,1576103,2353.75,2361.25,2338
04/05/2017,2346.5,1925443,2346.5,2375,2343.75
04/04/2017,2356.5,1203495,2356.75,2358.75,2344.75
04/03/2017,2356,1696546,2356,2363.25,2340
03/31/2017,2359.25,1537333,2358.75,2366.75,2356.75
03/30/2017,2364.5,1158742,2364.25,2366.75,2353.25
03/29/2017,2357,1146485,2357.25,2359.75,2348.75
03/28/2017,2351.5,1609213,2352,2360.5,2333.5
03/27/2017,2338.5,1599064,2338.5,2341.5,2317.75
03/24/2017,2344.75,1586782,2344.25,2352.75,2331.75
03/23/2017,2340,1623363,2340.25,2356,2338.25
03/22/2017,2342.5,1867679,2342.75,2348.75,2332.25
03/21/2017,2342.25,2561718,2341.5,2378.75,2338
03/20/2017,2370.25,1068659,2370.5,2376,2365.5
03/17/2017,2375.25,1260247,2374.75,2382.25,2372.75
03/16/2017,2379.1,1604084,2379.25,2388.75,2373.5
03/15/2017,2380.5,1771106,2380.5,2387.75,2363
03/14/2017,2366.5,940754,2366.5,2374.75,2358
03/13/2017,2375,1037046,2374.75,2375.25,2368
03/10/2017,2371.75,1342959,2371.5,2379.75,2362.25
03/09/2017,2366.25,1770104,2366.5,2369.25,2354
03/08/2017,2364,1624271,2364.25,2373,2359.5
03/07/2017,2366.5,1287556,2366.25,2375.5,2364.5
03/06/2017,2375.5,1359673,2375.5,2380.75,2367
03/03/2017,2381.25,1336318,2380.75,2383.25,2373.75
03/02/2017,2382,2128134,2392.75,2401,2363.25
03/01/2017,2393.5,1568227,2362.75,2368.75,2357.5
02/28/2017,2362.75,1147391,2368.5,2370.75,2361
02/27/2017,2368.25,N/A,2368.25,2368.25,2368.25
02/24/2017,2365,1534649,2364.75,2365.75,2349.5
02/23/2017,2362.75,1285982,2361,2363.75,2355.25
02/22/2017,2361,1621224,2359.75,2365,2346
02/21/2017,2360,N/A,2360,2360,2360
02/17/2017,2348,16236,2347.75,2350.5,2346
02/16/2017,2348,1376784,2347.75,2348.75,2336.5
02/15/2017,2345.5,1512296,2350,2351.5,2331.25
02/14/2017,2350.5,1381949,2337.5,2337.75,2319.75
02/13/2017,2337,1199878,2326.25,2329,2313.25
02/10/2017,2312.75,1165082,2312.75,2315.75,2303
02/09/2017,2304.25,1277856,2290,2292,2281
02/08/2017,2290.25,1191892,2287.75,2295,2284
02/07/2017,2288.5,1157602,2286.25,2294.25,2283.5
02/06/2017,2286.5,N/A,2286.5,2286.5,2286.5
02/03/2017,2291,1405520,2291,2294,2270.5
02/02/2017,2275.5,1552967,2274.75,2285,2268.25
02/01/2017,2274.5,1614719,2275.25,2278.25,2262.25
01/31/2017,2274.5,1839106,2276,2285.75,2263.25
01/30/2017,2276,N/A,2276,2276,2276
01/27/2017,2289,935648,2289,2296.75,2287
01/26/2017,2294,1373506,2293.75,2295.25,2274.75
01/25/2017,2294,1259276,2274.75,2280.5,2259.5
01/24/2017,2274.5,1425498,2262,2267.5,2251.75
01/23/2017,2262,N/A,2262,2262,2262
01/20/2017,2266,1709890,2266.5,2272.75,2259.75
01/19/2017,2261.5,1105488,2266.25,2268.5,2258.25
01/18/2017,2266.5,1532405,2262.25,2270.5,2257.25
01/17/2017,2262.75,N/A,2262.75,2262.75,2262.75
01/13/2017,2272.5,16671,2272.25,2273.5,2267.5
01/12/2017,2272.5,1183362,2272.25,2273.5,2262.75
01/11/2017,2263.5,1728267,2270.5,2271.75,2255
01/10/2017,2270.5,1300368,2263.75,2274,2259.5
01/09/2017,2263.75,1019957,2265,2275.25,2263.5
01/06/2017,2271.5,1542214,2271.25,2277,2258.25
01/05/2017,2264.25,1385650,2264.5,2267.25,2251
01/04/2017,2264.25,1787898,2252.5,2259.5,2239.5
01/03/2017,2252.5,N/A,2252.5,2252.5,2252.5
12/30/2016,2236.25,1252004,2234.5,2252.75,2228
12/29/2016,2245,976944,2245.5,2267.5,2243.5
12/28/2016,2245.25,490809,2261,2269.5,2257.75
12/27/2016,2261,N/A,2261,2261,2261
12/23/2016,2260,391513,2259.5,2261,2254.25
12/22/2016,2258.75,649932,2260,2268,2258
12/21/2016,2260.5,806369,2266.25,2269.5,2260
12/20/2016,2266.5,920943,2260,2263.75,2254
12/19/2016,2260,N/A,2260,2260,2260
12/16/2016,2255.25,1406487,2254.75,2264,2249.5
12/15/2016,2258.5,2261279,2251.75,2272.5,2243
12/14/2016,2252,1050261,2273,2278.25,2253.25
12/13/2016,2267.75,1011851,2255.5,2270.25,2252.25
12/12/2016,2256,1011851,2255.5,2270.25,2252.25
12/09/2016,2260,1074015,2259.75,2261.25,2245
12/08/2016,2247.75,2316709,2236.75,2241.25,2206.75
12/07/2016,2236.75,1475806,2210.25,2212,2200.25
12/06/2016,2210,1654461,2204.5,2208.75,2179
12/05/2016,2204.25,N/A,2204.25,2204.25,2204.25
12/02/2016,2192,1666803,2192.25,2197.25,2184.25
12/01/2016,2192,1931936,2199.25,2213.75,2197.25
11/30/2016,2198.75,1369657,2203.75,2209.5,2196.25
11/29/2016,2203.75,1362563,2200.75,2209.5,2198.25
11/28/2016,2200.75,N/A,2200.75,2200.75,2200.75
11/25/2016,2211.25,549990,2206.25,2211.75,2197.5
11/23/2016,2200.75,1091330,2200.5,2203.5,2192
11/22/2016,2200.25,1198721,2193,2196.5,2178.5
11/21/2016,2193,N/A,2193,2193,2193
11/18/2016,2180.75,1268896,2180.25,2187.5,2176.5
11/17/2016,2184.25,1321970,2172.75,2185,2168.75
11/16/2016,2172.75,1425105,2179.5,2179.75,2158.5
11/15/2016,2179.25,1782604,2161.25,2174.5,2152.25
11/14/2016,2160.5,N/A,2160.5,2160.5,2160.5
11/11/2016,2161.5,1876388,2161.5,2170.5,2148.5
11/10/2016,2167.25,5251690,2161,2166.75,2028.5
11/09/2016,2160.25,1746007,2135,2143.25,2119
11/08/2016,2135.5,1753667,2129,2130.75,2102.75
11/07/2016,2129,N/A,2129,2129,2129
11/04/2016,2080,2053530,2079.5,2094.25,2078.75
11/03/2016,2083.5,2005691,2092.75,2106.5,2087.25
11/02/2016,2092.25,2248261,2103.5,2129.5,2091
11/01/2016,2103.75,1356597,2123,2130.5,2114.75
10/31/2016,2120,N/A,2120,2120,2120
10/28/2016,2123.75,2378169,2123.75,2135.25,2112.5
10/27/2016,2123.5,1537900,2133.75,2140,2124.75
10/26/2016,2134,1191225,2138.5,2149.75,2135.25
10/25/2016,2138,1004191,2144.25,2149,2134.75
10/24/2016,2144.25,N/A,2144.25,2144.25,2144.25
10/21/2016,2134.75,1404835,2134.5,2138.5,2123.25
10/20/2016,2137,930618,2138.5,2142.5,2126.5
10/19/2016,2138,930618,2138.5,2142.5,2126.5
10/18/2016,2132,1246192,2122.75,2130,2116.75
10/17/2016,2123,N/A,2123,2123,2123
10/14/2016,2127,1834488,2126.75,2143.25,2122.25
10/13/2016,2126.25,1465871,2131.25,2140.75,2126.25
10/12/2016,2131.5,2231047,2134.25,2160.75,2121.75
10/11/2016,2134.5,948489,2159.25,2163.5,2148.5
10/10/2016,2159,N/A,2159,2159,2159
10/07/2016,2146.5,1952389,2146.25,2161.5,2138
10/06/2016,2156.5,1204885,2156.25,2157.25,2143.25
10/05/2016,2153.25,2136480,2144.75,2159.75,2136
10/04/2016,2144.75,1396518,2153.5,2164,2146.75
10/03/2016,2153.25,N/A,2153.25,2153.25,2153.25
09/30/2016,2160.5,1970339,2158.5,2168.25,2135.75
09/29/2016,2148.5,1727031,2163,2165.25,2144
09/28/2016,2163.25,1646591,2152.75,2154,2132.75
09/27/2016,2152.75,1589775,2139.5,2159.5,2136.75
09/26/2016,2139.75,N/A,2139.75,2139.75,2139.75
09/23/2016,2158,1437077,2158.25,2169.5,2156
09/22/2016,2168.25,1820963,2155.25,2157.5,2126.25
09/21/2016,2156.25,1384209,2131,2143.5,2129
09/20/2016,2131,1521664,2133,2146.75,2127.75
09/19/2016,2133,1521664,2133,2146.75,2127.75
09/16/2016,2132.5,2056521,2132.5,2137,2123
09/15/2016,2138,2543305,2113.5,2134.5,2112
09/14/2016,2113.25,2543305,2113.5,2134.5,2112
09/13/2016,2122.25,1444391,2157.75,2162.75,2107
09/12/2016,2158.5,1444391,2157.75,2162.75,2107
09/09/2016,2122.75,2069594,2123.75,2178.25,2119.75
09/08/2016,2177.5,1456179,2184.5,2186.75,2177.5
09/07/2016,2184.5,1618652,2185.25,2186.25,2173
09/06/2016,2184.5,N/A,2184.5,2184.5,2184.5
09/02/2016,2184.5,16851,2178,2183.75,2164.25
09/01/2016,2178,1689404,2178,2183.75,2164.25
08/31/2016,2167.25,1840324,2169,2176.25,2159.5
08/30/2016,2169.5,1370618,2175.75,2181.5,2168.5
08/29/2016,2175.25,1237476,2179.75,2182.25,2164.5
08/26/2016,2179.25,N/A,2179.25,2179.25,2179.25
08/25/2016,2168.5,2520471,2168.75,2186.75,2157.5
08/24/2016,2173.5,1498544,2175,2187.75,2168.75
08/23/2016,2175,1122043,2185.75,2191.5,2179.25
08/22/2016,2185.25,1541071,2181.25,2184.5,2173.5
08/19/2016,2181.5,N/A,2181.5,2181.5,2181.5
08/18/2016,2181.75,1425490,2181.75,2184.25,2172.5
08/17/2016,2183.5,1691822,2180.75,2182,2165.5
08/16/2016,2179.75,1388816,2178,2186.25,2175.25
08/15/2016,2176.75,1080696,2185.75,2190.75,2180.5
08/12/2016,2186,N/A,2186,2186,2186
08/11/2016,2180.25,1264278,2180.25,2184,2175.5
08/10/2016,2181.75,1368393,2172.75,2181.5,2167.75
08/09/2016,2172.75,1189624,2178,2183.5,2173.75
08/08/2016,2177.5,938624,2176.75,2183,2173.25
08/05/2016,2175.5,N/A,2175.5,2175.5,2175.5
08/04/2016,2176.75,1363948,2177,2178.5,2159.25
08/03/2016,2159.25,1360657,2156.75,2158.25,2145.25
08/02/2016,2157,1956705,2152.75,2171,2141.5
08/01/2016,2152.75,1652633,2165.75,2177.75,2159.75
07/29/2016,2164.5,N/A,2164.5,2164.5,2164.5
07/28/2016,2168.25,1694118,2170.5,2171.75,2157.5
07/27/2016,2164.75,1630338,2162.75,2169.25,2152
07/26/2016,2160.5,1604347,2165.75,2168,2153.75
07/25/2016,2163.25,1255515,2163.25,2172.5,2155.75
07/22/2016,2162.25,N/A,2162.25,2162.25,2162.25
07/21/2016,2167.5,1122014,2166.75,2169.25,2156
07/20/2016,2158,1127419,2168.5,2169.75,2155.25
07/19/2016,2167.5,1147388,2159,2160.75,2151.25
07/18/2016,2158.75,1191446,2160.25,2163.25,2152.75
07/15/2016,2160,N/A,2160,2160,2160
07/14/2016,2152.75,1490858,2151,2164.75,2143.25
07/13/2016,2157.25,1609928,2145.75,2152.25,2139.5
07/12/2016,2145.75,1691878,2146,2149.25,2128.5
07/11/2016,2130.25,1459630,2130.5,2136.75,2120
07/08/2016,2120.5,1935584,2120,2125.5,2087.5
07/07/2016,2092,1659861,2092,2102,2081.75
07/06/2016,2094,2047526,2093,2094.5,2065.75
07/05/2016,2082.75,1858691,2083,2104.75,2072.5
07/01/2016,2096.25,23323,2099.75,2100.75,2094
06/30/2016,2090.25,2282547,2088.5,2088.75,2056.5
06/29/2016,2066.75,2052803,2066.75,2074.75,2022.75
06/28/2016,2028.5,2272790,2028.25,2029.75,1982.25
06/27/2016,1985,2972761,1985.25,2022.5,1981.5
06/24/2016,2018.5,4135082,2022.5,2119.5,1999
06/23/2016,2105.75,1308321,2106.5,2113.25,2083
06/22/2016,2076.75,1402829,2077,2091.25,2075.25
06/21/2016,2080.5,1394626,2080.25,2086,2074
06/20/2016,2074.25,1592550,2074.5,2092.5,2070.25
06/17/2016,2059,1826556,2058.75,2074.75,2053.25
06/16/2016,2070.5,2440619,2070.25,2071.5,2040.75
06/15/2016,2063.5,1914547,2063,2079.5,2059.75
06/14/2016,2066,1159913,2074.5,2081.75,2063.25
06/13/2016,2078.75,1220867,2078.5,2098.25,2075.75
06/10/2016,2096.25,1233697,2096.25,2114,2088.5
06/09/2016,2114.25,1643544,2114.25,2118.5,2106.25
06/08/2016,2118,1299671,2118,2119.75,2106.5
06/07/2016,2110.25,1110603,2110.5,2118,2106.5
06/06/2016,2108.25,1259978,2108.25,2112.25,2094
06/03/2016,2097.75,1738184,2098.25,2106,2082.75
06/02/2016,2103.75,1282372,2103.25,2104.75,2086.75
06/01/2016,2098,1310762,2097.75,2099.25,2083.25
05/31/2016,2095,1606673,2094.75,2103.75,2086
05/27/2016,2097.25,28393,2100,2103.75,2098.75
05/26/2016,2089.75,966381,2089.75,2091.75,2082.5
05/25/2016,2087.25,1438011,2087.5,2092,2073.5
05/24/2016,2075,1591313,2075.5,2077.25,2041.25
05/23/2016,2045.25,1177953,2045,2056,2043.5
05/20/2016,2050,1571765,2050,2055.5,2037.25
05/19/2016,2038.75,2052205,2038.5,2044.75,2022
05/18/2016,2041.5,2076690,2042.25,2057.75,2030.75
05/17/2016,2043.5,1976187,2044.25,2069.5,2036.75
05/16/2016,2062.75,1413480,2062.25,2068.5,2035
05/13/2016,2043.5,1867129,2043.5,2063.5,2038.5
05/12/2016,2058.75,1792611,2059.25,2072.75,2048.5
05/11/2016,2058,1459270,2058,2078.75,2057.5
05/10/2016,2077.5,1400565,2077.25,2079.75,2048
05/09/2016,2054.25,1363929,2054,2059.75,2048.25
05/06/2016,2052.75,1808770,2053,2054.5,2030.5
05/05/2016,2044,1431702,2044,2060,2039.5
05/04/2016,2047,1551545,2046.5,2060.25,2039
05/03/2016,2057,1820986,2056.75,2076.25,2048
05/02/2016,2074.25,1296317,2074.5,2077.5,2055.5
04/29/2016,2059,2399687,2061,2076,2045.75
04/28/2016,2072.5,1925295,2073.5,2094.25,2065.25
04/27/2016,2090.75,1418675,2091.5,2093,2076.25
04/26/2016,2088.5,1216501,2088.25,2091.25,2079.5
04/25/2016,2083.25,1271999,2083.25,2091.5,2071
04/22/2016,2086,1486065,2086,2089,2075
04/21/2016,2082.75,1633196,2082.5,2104,2078.75
04/20/2016,2098,1460332,2097.5,2105.25,2085.75
04/19/2016,2093.75,1557462,2093.25,2098.5,2084.75
04/18/2016,2086.75,1389594,2086.75,2088.75,2058.5
04/15/2016,2075,1199733,2075,2080,2069.5
04/14/2016,2076.5,1359458,2076.75,2081.75,2068.5
04/13/2016,2076,1629947,2076,2077,2054
04/12/2016,2055.75,1819008,2056,2058.5,2029.25
04/11/2016,2034.5,1677144,2034.5,2056.5,2032.5
04/08/2016,2040.75,1761930,2040.75,2054.25,2030.25
04/07/2016,2035,2042558,2034.5,2062,2026
04/06/2016,2060.25,1891760,2060.25,2060.5,2035
04/05/2016,2038.75,1808361,2039.25,2055.5,2036.25
04/04/2016,2057.5,1378158,2057,2071.5,2054.25
04/01/2016,2065,2046111,2065,2065.25,2035.25
03/31/2016,2051.5,1713801,2053.5,2059.75,2047.25
03/30/2016,2055.25,1620038,2055.25,2064.5,2046.75
03/29/2016,2047.5,1545524,2047.5,2049.25,2019.25
03/28/2016,2028,897439,2028,2039.75,2022
03/24/2016,2028.5,1519099,2028.5,2030.25,2012.25
03/23/2016,2028.75,N/A,2028.75,2028.75,2011.25
03/22/2016,2020,N/A,2020,2020,2018.75
03/21/2016,2020,N/A,2020,2020,2020
03/18/2016,2014.75,N/A,2014.75,2014.75,2014.75
03/17/2016,2030.25,2095905,2031.5,2036.75,2005.75
03/16/2016,2030.3,2041352,2017,2022.75,1997
03/15/2016,2016,917429,2015.5,2019.5,2004.5
03/14/2016,2018.5,872903,2018.75,2024.5,2012
03/11/2016,2020,1216563,2020.5,2022.25,1987.5
03/10/2016,1988.75,2725742,1989.25,2010.25,1967.25
03/09/2016,1989,1736155,1989,1994,1978
03/08/2016,1981,1928239,1982.25,2000.25,1976
03/07/2016,1999,1623905,1999,2004.5,1984.5
03/04/2016,1995,2232860,1994.5,2007.5,1984
03/03/2016,1990.5,1541249,1990.75,1992.5,1974.75
03/02/2016,1983.5,1814091,1983,1984.5,1966.25
03/01/2016,1978,2031654,1978.5,1978.5,1920.75
02/29/2016,1929.5,1822667,1929.75,1956.25,1926.5
02/26/2016,1942.75,1873573,1943,1968.75,1941.25
02/25/2016,1950.5,1831957,1950.25,1951.5,1920.25
02/24/2016,1930.25,2313945,1930.25,1933.75,1886.75
02/23/2016,1916,1597020,1915.25,1938,1913.75
02/22/2016,1936.25,1408894,1935.5,1943.75,1908.25
02/19/2016,1914.5,1592600,1914,1922.75,1898.5
02/18/2016,1916.5,1611837,1916.25,1933.5,1911.25
02/17/2016,1922.75,1839284,1922.75,1928,1881.5
02/16/2016,1888.75,2001436,1889,1892.75,1865
02/12/2016,1858.25,78086,1865.25,1877,1865
02/11/2016,1824.5,3196586,1825.25,1847.25,1802.5
02/10/2016,1846.75,2352799,1846.5,1877.75,1838.5
02/09/2016,1848.25,2783150,1848.5,1863.75,1825.75
02/08/2016,1852,2667662,1852.5,1884.5,1821.75
02/05/2016,1875.25,2303794,1875.5,1914.5,1865.75
02/04/2016,1907.75,N/A,1906,1907.75,1907.75
02/03/2016,1908.5,2841210,1908,1912.25,1865
02/02/2016,1897.5,2097985,1897.25,1929.25,1889
02/01/2016,1931.25,1740254,1930.25,1940,1912.5
01/29/2016,1930,2395768,1928.5,1933,1876.5
01/28/2016,1880.75,2249377,1880.5,1902.5,1865.75
01/27/2016,1875,2109008,1876.5,1910,1864.5
01/26/2016,1896,1776173,1895.75,1899.75,1851.25
01/25/2016,1870.25,1636585,1870,1904.25,1867.5
01/22/2016,1899.25,2100487,1898.25,1902.25,1855.75
01/21/2016,1861,2723416,1862.5,1883.25,1836.25
01/20/2016,1855,3917784,1855,1878.5,1804.25
01/19/2016,1873,2780626,1874.75,1907.5,1856.25
01/15/2016,1875,102263,1869.75,1881.75,1859.75
01/14/2016,1914.5,3033976,1913.5,1927.5,1871
01/13/2016,1881.5,2887347,1881.5,1946.5,1878
01/12/2016,1925,2423038,1924.75,1940.25,1899
01/11/2016,1914.25,2484686,1914.75,1929,1892.5
01/08/2016,1911.5,2681576,1912.25,1964.75,1910
01/07/2016,1933,2961785,1932.25,1991,1928.5
01/06/2016,1986,2214380,1985.75,2013.25,1970.5
01/05/2016,2011.75,1686270,2012,2017,1992.25
01/04/2016,2009,2212693,2009.25,2043.5,1980.25
12/31/2015,2035.5,1026053,2035.5,2057.75,2030.25
12/30/2015,2054.5,718431,2054,2075,2053.5
12/29/2015,2072.75,829702,2073,2074.5,2047.5
12/28/2015,2048.75,694543,2049.5,2054.5,2035.25
12/25/2015,2051.25,N/A,2051.25,2051.25,2051.25
12/24/2015,2051.25,323112,2052.75,2059.75,2049
12/23/2015,2053,1003210,2053.75,2057.75,2030.75
12/22/2015,2036,1142331,2035.75,2036.5,2007.25
12/21/2015,2015,1269272,2015.25,2019.5,1995.25
12/18/2015,1992,2105533,1992.5,2029.75,1992.5
12/17/2015,2024.75,2108759,2025.25,2072.75,2022.75
12/16/2015,2063.75,2031304,2063.5,2068.75,2031
12/15/2015,2045.5,1037862,2046.25,2054,2019
12/14/2015,2018.5,1267706,2018.25,2028.25,1992.25
12/11/2015,2009.75,1574490,2009.25,2056.25,2005
12/10/2015,2049.25,1814181,2048.25,2067,2043.75
12/09/2015,2042,2660114,2042.75,2079.75,2034.25
12/08/2015,2058.75,1985935,2058.5,2081.5,2050.25
12/07/2015,2081,1693066,2081.5,2095.5,2064.5
12/04/2015,2088.5,2254132,2088.5,2093,2046.75
12/03/2015,2051.25,2643650,2051.75,2095.25,2040
12/02/2015,2081.5,1709808,2081.75,2105,2075
12/01/2015,2100,1479676,2099.75,2101.5,2083.5
11/30/2015,2079.75,1377146,2082.5,2095,2078.5
11/27/2015,2090,653079,2094.75,2098.25,2081.5
11/26/2015,2088,N/A,2088,2088,2088
11/25/2015,2088,10422,2089.5,2092,2089
11/24/2015,2084.75,1514589,2084.75,2091.5,2065.5
11/23/2015,2084.25,971241,2084.25,2093,2078.25
11/20/2015,2088.75,1266980,2088.5,2094.5,2076
11/19/2015,2079.25,1283219,2079.5,2089.25,2075.25
11/18/2015,2079.75,1531975,2079.25,2082.5,2043
11/17/2015,2049,1610071,2049.75,2063.5,2041.5
11/16/2015,2048,1708089,2048,2051,1998.5
11/13/2015,2018.5,2124881,2019,2046,2011.5
11/12/2015,2040.5,1794847,2040.25,2077.5,2039.5
11/11/2015,2069,1171227,2069.25,2087.25,2067.75
11/10/2015,2078,1285716,2078,2079,2064.5
11/09/2015,2073,1855463,2073,2097.75,2062
11/06/2015,2093.75,1845961,2093.75,2099,2077.5
11/05/2015,2094,1537030,2094.75,2104.75,2084
11/04/2015,2094.75,1543740,2095,2109.75,2090.5
11/03/2015,2103,1337628,2102.5,2110.25,2089
11/02/2015,2095.5,1281668,2094.75,2100,2064.25
